Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
004450,KOSPI,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",1976-05-28,12월,고기영,http://www.samhwa.co.kr,경기도
009470,KOSPI,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1986-11-24,12월,"오영주, 박종온",http://www.samwha.co.kr,충청북도
011230,KOSPI,삼화전자,영상 및 음향기기 제조업,"전자부품(페라이트 코어,SMPS,편향요크(DY),고압변성기(FBT)용코어) 제조,판매",1987-05-25,12월,"오영주, 이건화",http://www.samwha.co.kr,경기도
001820,KOSPI,삼화콘덴서,전자부품 제조업,콘덴서(축전기) 제조,1976-06-26,12월,"오영주, 박진",http://www.samwha.com,경기도
000390,KOSPI,삼화페인트,기타 화학제품 제조업,"건축용페인트,공업용페인트,분체도료 등 제조",1993-09-10,12월,"오진수,류기붕(각자대표)",http://www.samhwa.com,경기도
001290,KOSPI,상상인증권,금융 지원 서비스업,유가증권 매매,1988-09-23,12월,이명수,http://www.sangsanginib.com,서울특별시
041650,KOSPI,상신브레이크,자동차 신품 부품 제조업,"자동차 브레이크 슈 어셈블리,브레이크패드 제조/군납업,무역/부동산 임대",2004-10-27,12월,"김효일, 박세종",http://www.sangsin.com,대구광역시
075180,KOSPI,새론오토모티브,자동차 신품 부품 제조업,"자동차부품(브레이크패드,라이닝)",2005-10-21,12월,"정경호, 이시이 야스지",http://www.saeronauto.co.kr,충청남도
007540,KOSPI,샘표,기타 금융업,"간장,된장,고추장 제조,가공,판매,무역",1976-06-29,12월,박진선,http://www.sempio.com,서울특별시
248170,KOSPI,샘표식품,기타 식품 제조업,간장,2016-08-09,12월,박진선,http://www.sempio.com,서울특별시
007860,KOSPI,서연,기타 금융업,"자동차부품(승용차내장품-도어트림,헤드라이닝,승용차시트) 제조,도매",1989-09-09,12월,유양석,http://www.seo-yon.com,경기도
200880,KOSPI,서연이화,자동차 신품 부품 제조업,자동차 도어 트림 및 시트,2014-08-08,12월,강용석,http://www.seoyoneh.com,경기도
017390,KOSPI,서울가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",1995-08-18,12월,공동대표이사 박근원 공동대표이사 김진철,http://www.seoulgas.co.kr,서울특별시
004410,KOSPI,서울식품,기타 식품 제조업,"빵,스넥,마아가린,유지류,사료 제조,도매",1973-12-28,12월,서성훈,http://seoul-food.co.kr,충청북도
004415,KOSPI,서울식품우,,,,,,,
021050,KOSPI,서원,금속 주조업,"비철금속(황동 빌레트,인코트) 제조,재생원료생산",1996-01-30,12월,"조시영, 조경호",http://www.swbrass.co.kr,경기도
008490,KOSPI,서흥,기타 화학제품 제조업,"의약품(하드캅셀,건강보조식품,소프트캅셀),건강보조식품,인삼제품 제조,판매",1990-03-27,12월,양주환,http://www.suheung.com,충청북도
007610,KOSPI,선도전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","수배전반,중전기기 제조,도매/전기공사",1989-11-30,12월,"전동준, 남삼우(각자 대표이사)",http://www.seondo.co.kr,경기도
136490,KOSPI,선진,동물용 사료 및 조제식품 제조업,조제동물사료,2011-02-16,12월,이범권,,경기도
014910,KOSPI,성문전자,전자부품 제조업,"콘덴서용 증착필름,압력분무식 플러스자동도포기 제조,판매",1990-03-24,12월,신준섭,http://www.smec-korea.co.kr,경기도
014915,KOSPI,성문전자우,,,,,,,
003080,KOSPI,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",1976-12-23,12월,윤정선,http://www.sbcc.kr,경기도
004980,KOSPI,성신양회,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트,레미콘 제조",1976-06-30,12월,김상규,http://www.sungshincement.co.kr,서울특별시
004985,KOSPI,성신양회우,,,,,,,
011300,KOSPI,성안,직물직조 및 직물제품 제조업,"제직,염색,폴리에스터직물,자수직물봉제 제조,판매/임대료,관리비 수입",1995-11-10,12월,박상태,http://www.startex.co.kr,대구광역시
000180,KOSPI,성창기업지주,회사 본부 및 경영 컨설팅 서비스업,"합판, 마루, 파티클보드, 우드칩, 포르말린 등 제조",1976-06-02,12월,우인석,http://www.sce.kr,부산광역시
002420,KOSPI,세기상사,"영화, 비디오물, 방송프로그램 제작 및 배급업","극장(영화상영)/극영화,만화영화 제조/음식료품,일용잡화 소매/부동산 임대",1968-12-27,12월,조영준,http://daehancinema.com,서울특별시
004360,KOSPI,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",1977-05-19,12월,최종일,http://www.sebang.com,부산광역시
004365,KOSPI,세방우,,,,,,,
004490,KOSPI,세방전지,일차전지 및 축전지 제조업,"자동차용 및 산업용 축전지(연축전지) 제조,판매",1987-11-28,12월,"대표이사 원성연, 대표이사 차주호",http://www.gbattery.com,서울특별시
001430,KOSPI,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",1991-03-12,12월,"김철희, 박준두",http://www.seahbesteel.co.kr,서울특별시
306200,KOSPI,세아제강,1차 철강 제조업,강관,2018-10-05,12월,"이휘령, 김석일",http://www.seahsteel.co.kr,서울특별시
003030,KOSPI,세아제강지주,기타 금융업,경영컨설팅업,1969-05-13,12월,"이순형, 김태현",http://www.seahsteel.co.kr/company/holdings/,서울특별시
019440,KOSPI,세아특수강,1차 철강 제조업,"냉간압조용선재,마봉강,스테인레스봉강 제조",2011-06-01,12월,서영범,http://www.seahsp.co.kr,경상북도
058650,KOSPI,세아홀딩스,1차 철강 제조업,지주회사/투자 및 경영컨설팅/부동산 임대,2001-07-30,12월,"이태성, 천정철",http://www.seahholdings.co.kr,서울특별시
013000,KOSPI,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",1989-09-05,12월,안백순,http://www.sewoo21.co.kr,인천광역시
091090,KOSPI,세원이앤씨,"구조용 금속제품, 탱크 및 증기발생기 제조업","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",2006-07-31,12월,"유승주, 이종인 (공동 대표이사)",http://www.sewonenc.com,경상남도
021820,KOSPI,세원정공,자동차 신품 부품 제조업,"자동차부품(차체류,램프류) 제조",1996-07-03,06월,"김문기, 김상현",http://www.se-won.co.kr,대구광역시
067830,KOSPI,세이브존I&C,종합 소매업,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",2002-07-25,12월,김현동,http://www.savezone.co.kr,서울특별시
033530,KOSPI,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2002-09-25,12월,"박정길, 김기홍, 김익석 (각자 대표이사)",http://www.sjku.co.kr,울산광역시
075580,KOSPI,세진중공업,선박 및 보트 건조업,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",2015-11-30,12월,최양환,http://www.sejinheavy.com,울산광역시
027970,KOSPI,세하,"펄프, 종이 및 판지 제조업","백판지,마니라판지,지류,하수처리기계 제조/상하수도설비공사,수질오염방지시설공사",1996-07-03,12월,"이제선, 안재호",http://www.seha.co.kr,대구광역시
308170,KOSPI,센트랄모텍,자동차 신품 부품 제조업,"이너레이스, 오디 클러치보스, 로터샤프트, 슬리브기어, 컨트롤 암, 엑슬",2019-11-25,12월,"이종철, 강태룡",http://www.centralmotek.co.kr,울산광역시
012600,KOSPI,센트럴인사이트,일반 목적용 기계 제조업,"금융단말기(현금자동입출금기,온라인단말기),통신기기 제조,판매",1990-07-10,12월,엄태희,http://www.chunghocomnet.com,서울특별시
068270,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",2018-02-09,12월,기우성,http://www.celltrion.com,인천광역시
336370,KOSPI,솔루스첨단소재,전자부품 제조업,"동박, 유압기기 등",2019-10-18,12월,"진대제, 서광벽(각자 대표이사)",http://www.solusadvancedmaterials.com,전라북도
33637K,KOSPI,솔루스첨단소재1우,,,,,,,
33637L,KOSPI,솔루스첨단소재2우B,,,,,,,
248070,KOSPI,솔루엠,전자부품 제조업,"POWER, 3in1 Board, ESL 등",2021-02-02,12월,전성호,http://www.solu-m.com,경기도
004430,KOSPI,송원산업,기타 화학제품 제조업,"폴리머첨가제(PVC안정제,산화방지제),폴리우레탄수지,프라스틱첨가제 제조",1977-06-25,12월,김충식 대표이사,http://www.songwon.com,울산광역시
017550,KOSPI,수산중공업,특수 목적용 기계 제조업,"유압브레이커,트럭크레인,플라즈마 파암장비,특장차,산업기계,건설기계 제조,도매",1991-08-30,12월,"김병현, 정석현(각자 대표이사)",http://www.soosan.co.kr,경기도
053210,KOSPI,스카이라이프,텔레비전 방송업,위성방송서비스,2011-06-03,12월,김철수,http://www.ktskylife.co.kr,서울특별시
134790,KOSPI,시디즈,가구 제조업,의자,2011-01-25,12월,대표이사 이상배,http://www.sidiz.com,경기도
016590,KOSPI,신대양제지,"골판지, 종이 상자 및 종이용기 제조업","골판지용 골심지,라이너지 제조,수출입",1995-12-21,12월,"권혁홍, 권택환, 이상천 (각자 대표이사)",http://www.dygroup.co.kr,경기도
029530,KOSPI,신도리코,컴퓨터 및 주변장치 제조업,"복사기, 3D프린터, 프린터, 주변기기 제조,판매",1996-12-24,12월,"황성식, 권오성",http://www.sindoh.com,서울특별시
004970,KOSPI,신라교역,어로 어업,"원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출",1976-06-30,12월,김호운,http://www.sla.co.kr,서울특별시
011930,KOSPI,신성이엔지,반도체 제조업,"태양전지, 태양광모듈 제조 및 판매, 태양광 발전설치공사, 클린룸, 자동화장비",1996-07-31,12월,"이지선, 안윤수",http://www.shinsungeng.com,경기도
01193219,KOSPI,신성이엔지 37WR,,,,,,,
005390,KOSPI,신성통상,기타 전문 도매업,"의류,악세사리(모자,벨트,가방) 도매/의류 제조",1975-12-22,06월,대표이사 염태순,http://www.ssts.co.kr,서울특별시
004170,KOSPI,신세계,종합 소매업,"백화점,할인점(E마트)",1985-08-19,12월,차정호,http://www.shinsegae.com,서울특별시
035510,KOSPI,신세계 I&C,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT시스템 개발, 운영 및 유지보수, IT 컨설팅, IT장비솔루션 총판, 아웃소싱, IDC, IT기기 및 휴대폰 유통, 전자상품권",2006-05-18,12월,손정현,http://www.shinsegae-inc.com,서울특별시
034300,KOSPI,신세계건설,건물 건설업,"토목,건축,건축관련기술서비스,빌딩관리용역,골프장,내장공사,시설개보수,설계용역",2002-06-17,12월,윤명규,http://httpswww.shinsegae-enc.com,서울특별시
031430,KOSPI,신세계인터내셔날,"섬유, 의복, 신발 및 가죽제품 소매업","섬유, 의복, 신발 및 가죽제품 소매",2011-07-14,12월,"장재영, 이길한, 손문국 (각자대표)",http://www.sikorea.co.kr,서울특별시
031440,KOSPI,신세계푸드,음식점업,"단체급식, 식자재유통, 외식",2010-04-29,12월,송현석,http://www.shinsegaefood.com,서울특별시
006880,KOSPI,신송홀딩스,산업용 농·축산물 및 동·식물 도매업,사업경영 및 관리자문,2013-11-21,12월,조갑주,http://www.singsongholdings.com,서울특별시
005800,KOSPI,신영와코루,봉제의복 제조업,"여성용 내의류(화운데이션,란제리,블래지어),환자,노령자용 파자마,남성용 내의류 제조",1976-12-28,12월,"이의평, 이성원",http://www.shinyoungwacoal.co.kr/,서울특별시
001720,KOSPI,신영증권,금융 지원 서비스업,증권업,1987-08-24,03월,"원종석, 황성엽",http://www.shinyoung.com,서울특별시
001725,KOSPI,신영증권우,,,,,,,
009270,KOSPI,신원,봉제의복 제조업,"여성,남성의류,스웨터,의복관련 악세사리,사카린,망초 제조,판매,수출입/섬유의류 도매/신용카드업/의류전문 물류대행 및 임대사업",1988-08-24,12월,박정주,http://www.sw.co.kr,서울특별시
009275,KOSPI,신원우,,,,,,,
002700,KOSPI,신일전자,기계장비 및 관련 물품 도매업,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",1975-09-30,12월,정윤석,http://www.shinil.co.kr,충청남도
019170,KOSPI,신풍제약,의약품 제조업,"의약품(항생제,혈전용해제,향정신성약품,구충제) 제조,판매",1990-01-20,12월,유 제 만,http://www.shinpoong.co.kr,경기도
019175,KOSPI,신풍제약우,,,,,,,
002870,KOSPI,신풍제지,"펄프, 종이 및 판지 제조업","마닐라판지 제조,도소매",1976-06-30,12월,정학헌,http://www.shinpoongpaper.com,서울특별시
500059,KOSPI,신한 FnGuide 메타버스 ETN,,,,,,,
500001,KOSPI,신한 K200 USD 선물 바이셀 ETN,,,,,,,
500058,KOSPI,신한 S&P500 VIX S/T 선물 ETN C,,,,,,,
500002,KOSPI,신한 USD K200 선물 바이셀 ETN,,,,,,,
500015,KOSPI,신한 WTI원유 선물 ETN(H),,,,,,,
500018,KOSPI,신한 구리 선물 ETN(H),,,,,,,
500016,KOSPI,신한 금 선물 ETN(H),,,,,,,
500009,KOSPI,신한 다우존스지수 선물 ETN(H),,,,,,,
500011,KOSPI,신한 달러인덱스 선물 ETN(H),,,,,,,
500056,KOSPI,신한 레버리지 Russell 2000 ETN,,,,,,,
500050,KOSPI,신한 레버리지 S&P500 선물 ETN,,,,,,,
500019,KOSPI,신한 레버리지 WTI원유 선물 ETN(H),,,,,,,
500040,KOSPI,신한 레버리지 구리 선물 ETN,,,,,,,
500037,KOSPI,신한 레버리지 금 선물 ETN,,,,,,,
500020,KOSPI,신한 레버리지 다우존스지수 선물 ETN(H),,,,,,,
500035,KOSPI,신한 레버리지 미국달러 선물 ETN,,,,,,,
500029,KOSPI,신한 레버리지 은 선물 ETN(H),,,,,,,
500053,KOSPI,신한 레버리지 천연가스 선물 ETN,,,,,,,
500004,KOSPI,신한 브렌트원유 선물 ETN(H),,,,,,,
500013,KOSPI,신한 옥수수 선물 ETN(H),,,,,,,
500017,KOSPI,신한 은 선물 ETN(H),,,,,,,
500057,KOSPI,신한 인버스 2X Russell 2000 ETN,,,,,,,
500051,KOSPI,신한 인버스 2X S&P500 선물 ETN,,,,,,,
500027,KOSPI,신한 인버스 2X WTI원유 선물 ETN(H),,,,,,,
500041,KOSPI,신한 인버스 2X 구리 선물 ETN,,,,,,,
500038,KOSPI,신한 인버스 2X 금 선물 ETN,,,,,,,
500028,KOSPI,신한 인버스 2X 다우존스지수 선물 ETN(H),,,,,,,
500036,KOSPI,신한 인버스 2X 미국달러 선물 ETN,,,,,,,
500030,KOSPI,신한 인버스 2X 은 선물 ETN(H),,,,,,,
500054,KOSPI,신한 인버스 2X 천연가스 선물 ETN,,,,,,,
500032,KOSPI,신한 인버스 2X 천연가스 선물 ETN(H),,,,,,,
500055,KOSPI,신한 인버스 Russell 2000 ETN,,,,,,,
500003,KOSPI,신한 인버스 WTI원유 선물 ETN(H),,,,,,,
500008,KOSPI,신한 인버스 구리 선물 ETN(H),,,,,,,
500006,KOSPI,신한 인버스 금 선물 ETN(H),,,,,,,
500010,KOSPI,신한 인버스 다우존스지수 선물 ETN(H),,,,,,,
500012,KOSPI,신한 인버스 달러인덱스 선물 ETN(H),,,,,,,
500005,KOSPI,신한 인버스 브렌트원유 선물 ETN(H),,,,,,,
500014,KOSPI,신한 인버스 옥수수 선물 ETN(H),,,,,,,
500007,KOSPI,신한 인버스 은 선물 ETN(H),,,,,,,
500022,KOSPI,신한 인버스 천연가스 선물 ETN(H),,,,,,,
500024,KOSPI,신한 인버스 콩 선물 ETN(H),,,,,,,
500021,KOSPI,신한 천연가스 선물 ETN(H),,,,,,,
500046,KOSPI,신한 코스피 월별 양매도 3% OTM ETN,,,,,,,
500048,KOSPI,신한 코스피 월별 양매도 3% 콜 2206-1 ETN,,,,,,,
500047,KOSPI,신한 코스피 월별 양매도 5% OTM ETN,,,,,,,
500049,KOSPI,신한 코스피 월별 양매도 5% 콜 2206-1 ETN,,,,,,,
500039,KOSPI,신한 코스피 콘도르 4/10% ETN,,,,,,,
500043,KOSPI,신한 코스피 콘도르 4/10% 콜 2204-01 ETN,,,,,,,
500042,KOSPI,신한 코스피 콘도르 6/10% ETN,,,,,,,
500044,KOSPI,신한 코스피 콘도르 6/10% 콜 2204-01 ETN,,,,,,,
500023,KOSPI,신한 콩 선물 ETN(H),,,,,,,
50G022,KOSPI,신한G022삼성전자콜,,,,,,,
50G023,KOSPI,신한G023삼성전자풋,,,,,,,
50G026,KOSPI,신한G026롯데케미풋,,,,,,,
50G029,KOSPI,신한G029모비스풋,,,,,,,
50G032,KOSPI,신한G032LG화학풋,,,,,,,
50G035,KOSPI,신한G035SK하이닉풋,,,,,,,
50G036,KOSPI,신한G036셀트리온콜,,,,,,,
50G037,KOSPI,신한G037셀트리온콜,,,,,,,
50G041,KOSPI,신한G041현대차풋,,,,,,,
50G043,KOSPI,신한G043NC소프트콜,,,,,,,
50G047,KOSPI,신한G047삼성SDI풋,,,,,,,
50G050,KOSPI,신한G050POSCO풋,,,,,,,
50G055,KOSPI,신한G055하나금융콜,,,,,,,
50G056,KOSPI,신한G056하나금융풋,,,,,,,
50G060,KOSPI,신한G060네이버콜,,,,,,,
50G061,KOSPI,신한G061네이버콜,,,,,,,
50G062,KOSPI,신한G062네이버풋,,,,,,,
50G065,KOSPI,신한G065KB금융풋,,,,,,,
50G074,KOSPI,신한G074SK이노풋,,,,,,,
50G079,KOSPI,신한G079카카오콜,,,,,,,
50G081,KOSPI,신한G081삼성전자콜,,,,,,,
50G082,KOSPI,신한G082삼성전자콜,,,,,,,
50G083,KOSPI,신한G083삼성전자콜,,,,,,,
50G084,KOSPI,신한G084삼성전자풋,,,,,,,
50G085,KOSPI,신한G085SK하이닉콜,,,,,,,
50G086,KOSPI,신한G086SK하이닉풋,,,,,,,
50G087,KOSPI,신한G087삼성SDI콜,,,,,,,
50G088,KOSPI,신한G088삼성SDI풋,,,,,,,
50G089,KOSPI,신한G089LG화학콜,,,,,,,
50G090,KOSPI,신한G090LG화학콜,,,,,,,
50G091,KOSPI,신한G091LG화학콜,,,,,,,
50G092,KOSPI,신한G092LG화학풋,,,,,,,
50G093,KOSPI,신한G093SK이노콜,,,,,,,
50G094,KOSPI,신한G094SK이노풋,,,,,,,
50G095,KOSPI,신한G095현대차콜,,,,,,,
50G096,KOSPI,신한G096현대차풋,,,,,,,
50G097,KOSPI,신한G097기아콜,,,,,,,
50G098,KOSPI,신한G098기아콜,,,,,,,
50G099,KOSPI,신한G099기아콜,,,,,,,
50G100,KOSPI,신한G100기아풋,,,,,,,
50G101,KOSPI,신한G101모비스콜,,,,,,,
50G102,KOSPI,신한G102모비스풋,,,,,,,
50G103,KOSPI,신한G103네이버콜,,,,,,,
50G104,KOSPI,신한G104네이버콜,,,,,,,
50G105,KOSPI,신한G105네이버콜,,,,,,,
50G106,KOSPI,신한G106네이버풋,,,,,,,
50G107,KOSPI,신한G107카카오콜,,,,,,,
50G108,KOSPI,신한G108카카오콜,,,,,,,
50G109,KOSPI,신한G109카카오풋,,,,,,,
50G110,KOSPI,신한G110카카오풋,,,,,,,
50G111,KOSPI,신한G111NC소프트콜,,,,,,,
50G112,KOSPI,신한G112NC소프트콜,,,,,,,
50G113,KOSPI,신한G113NC소프트풋,,,,,,,
50G114,KOSPI,신한G114NC소프트풋,,,,,,,
50G115,KOSPI,신한G115넷마블콜,,,,,,,
50G116,KOSPI,신한G116넷마블콜,,,,,,,
50G117,KOSPI,신한G117넷마블콜,,,,,,,
50G118,KOSPI,신한G118넷마블풋,,,,,,,
50G119,KOSPI,신한G119호텔신라콜,,,,,,,
50G120,KOSPI,신한G120호텔신라풋,,,,,,,
50G121,KOSPI,신한G121아모레콜,,,,,,,
50G122,KOSPI,신한G122아모레풋,,,,,,,
50G123,KOSPI,신한G123하나금융콜,,,,,,,
50G124,KOSPI,신한G124하나금융콜,,,,,,,
50G125,KOSPI,신한G125하나금융콜,,,,,,,
50G126,KOSPI,신한G126하나금융풋,,,,,,,
50G127,KOSPI,신한G127KB금융콜,,,,,,,
50G128,KOSPI,신한G128KB금융풋,,,,,,,
50G129,KOSPI,신한G129POSCO콜,,,,,,,
50G130,KOSPI,신한G130POSCO콜,,,,,,,
50G131,KOSPI,신한G131POSCO콜,,,,,,,
50G132,KOSPI,신한G132POSCO풋,,,,,,,
50G133,KOSPI,신한G133현대제철콜,,,,,,,
50G134,KOSPI,신한G134현대제철풋,,,,,,,
50G135,KOSPI,신한G135셀트리온콜,,,,,,,
50G136,KOSPI,신한G136셀트리온콜,,,,,,,
50G137,KOSPI,신한G137셀트리온콜,,,,,,,
50G138,KOSPI,신한G138셀트리온풋,,,,,,,
50G139,KOSPI,신한G139롯데케미콜,,,,,,,
50G140,KOSPI,신한G140롯데케미풋,,,,,,,
72501BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종A1),,,,,,,
72502BB4,KOSPI,신한국민참여정책형뉴딜혼합자산(종C1),,,,,,,
72501BA2,KOSPI,신한소재부품장비A1,,,,,,,
72502BA2,KOSPI,신한소재부품장비C1,,,,,,,
293940,KOSPI,신한알파리츠,부동산 임대 및 공급업,비거주 부동산 임대 서비스업,2018-08-08,03월,이준구,http://www.shalphareit.com,서울특별시
055550,KOSPI,신한지주,기타 금융업,금융지주회사,2001-09-10,12월,조용병,http://www.shinhangroup.com,서울특별시
004080,KOSPI,신흥,기계장비 및 관련 물품 도매업,"치과용기자재(방사선장치,전기진단장치),주사침 도소매,제조/부동산 임대",1991-02-08,12월,이용익,http://www.shinhung.co.kr,서울특별시
102280,KOSPI,쌍방울,봉제의복 제조업,,2008-06-10,12월,김세호,http://www.sbw.co.kr,서울특별시
003410,KOSPI,쌍용C&E,"시멘트, 석회, 플라스터 및 그 제품 제조업",시멘트(크링카),1975-05-03,12월,"홍사승, 이현준 (각자)대표집행임원",http://www.ssangyongcement.co.kr,서울특별시
003620,KOSPI,쌍용차,자동차용 엔진 및 자동차 제조업,"자동차,자동차부품,차륜,정비 제조/도소매",1975-05-29,12월,예병태,http://www.smotor.com,경기도
004770,KOSPI,써니전자,전자부품 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",1987-04-22,12월,차상권,http://www.sunny.co.kr,충청북도
015540,KOSPI,쎌마테라퓨틱스,기타 사업지원 서비스업,상품권유통,1989-09-02,12월,정영훈,http://www.thelma.co.kr,서울특별시
004920,KOSPI,씨아이테크,그외 기타 제품 제조업,"컴퓨터 소프트웨어,하드웨어 서버,도매",1989-11-30,12월,김대영,http://www.citech.kr,서울특별시
112610,KOSPI,씨에스윈드,"구조용 금속제품, 탱크 및 증기발생기 제조업",풍력발전타워 제조,2014-11-27,12월,"김성권, 김승범",http://www.cswind.com,충청남도
008700,KOSPI,아남전자,영상 및 음향기기 제조업,"칼라TV,오디오,비디오 제조,도매",1984-08-11,12월,김태수,http://www.aname.co.kr,서울특별시
002790,KOSPI,아모레G,기타 화학제품 제조업,지주회사,1973-04-30,12월,"서경배, 김승환",http://www.apgroup.com,서울특별시
00279K,KOSPI,아모레G3우(전환),,,,,,,
002795,KOSPI,아모레G우,,,,,,,
090430,KOSPI,아모레퍼시픽,기타 화학제품 제조업,"화장품,생활용품 제조, 판매",2006-06-29,12월,"서경배, 안세홍",http://www.apgroup.com,서울특별시
090435,KOSPI,아모레퍼시픽우,,,,,,,
002030,KOSPI,아세아,회사 본부 및 경영 컨설팅 서비스업,"회사본부,지주회사 및 경영컨설팅 서비스업",1974-06-03,12월,고규환,http://asiaholdings.co.kr,서울특별시
183190,KOSPI,아세아시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘, 몰탈",2013-11-06,12월,"이훈범, 김웅종, 임경태",http://www.asiacement.co.kr,서울특별시
002310,KOSPI,아세아제지,"골판지, 종이 상자 및 종이용기 제조업","골판지원지,석고보드원지,크라프트원지,라이나원지,라이너지 제조,판매",1988-12-15,12월,"이인범, 유승환",http://www.asiapaper.co.kr,서울특별시
012170,KOSPI,아센디오,"영화, 비디오물, 방송프로그램 제작 및 배급업",석탄(점결탄) 판매,1989-12-20,12월,"신동철, 강재현",http://ascendio.co.kr,서울특별시
0121701B,KOSPI,아센디오 105R,,,,,,,
267850,KOSPI,아시아나IDT,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","IT 서비스, IT 솔루션",2018-11-23,12월,서근식,http://www.asianaidt.com,서울특별시
020560,KOSPI,아시아나항공,항공 여객 운송업,"항공운송(여객운송,화물운송)/항공기 제조,정비수리",2008-03-28,12월,정성권,http://www.flyasiana.com,서울특별시
122900,KOSPI,아이마켓코리아,상품 종합 도매업,B2B 전자상거래,2010-07-30,12월,남인봉,http://www.imarketkorea.com,서울특별시
010780,KOSPI,아이에스동서,"내화, 비내화 요업제품 제조업","타일,위생도기,콘크리트파일,P.C관,침목 제조,도매",1986-01-27,12월,"허석헌, 정원호, 김갑진(각자 대표이사)",http://www.isdongseo.co.kr,서울특별시
139990,KOSPI,아주스틸,1차 철강 제조업,"프리미엄 가전용 고품질 컬러강판, 건자재 등",2021-08-20,12월,이학연,http://www.ajusteel.com,경상북도
001780,KOSPI,알루코,1차 비철금속 제조업,"알루미늄제품,샷시 제조",2007-06-07,12월,전병일,http://www.dygc.co.kr,대전광역시
018250,KOSPI,애경산업,기타 화학제품 제조업,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등",2018-03-22,12월,"채동석, 임재영",http://www.aekyung.co.kr,서울특별시
161000,KOSPI,애경유화,기초 화학물질 제조업,오르토프탈산디옥틸,2012-09-17,12월,표경원,,서울특별시
011090,KOSPI,에넥스,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",1995-07-08,12월,박진규,http://www.enex.co.kr,서울특별시
137310,KOSPI,에스디바이오센서,의료용 기기 제조업,STANDARD Q 항원/항체 진단키트(COVID-19 진단키트),2021-07-16,12월,이효근,http://sdbiosensor.co.kr/,경기도
005850,KOSPI,에스엘,자동차 신품 부품 제조업,"자동차부품(자동차램프류,샤시와조향기기,케스터홀더) 제조",1988-11-08,12월,"이성엽,김한영,김정현",http://www.slworld.com,대구광역시
012750,KOSPI,에스원,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",1996-01-30,12월,"노희찬, 모리야 키요시",http://www.s1.co.kr,서울특별시
023960,KOSPI,에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",1997-06-23,12월,김건우,http://www.sc-eng.com,서울특별시
298690,KOSPI,에어부산,항공 여객 운송업,항공 여객 및 화물 운송,2018-12-27,12월,안병석,http://www.airbusan.com,부산광역시
140910,KOSPI,에이리츠,부동산 임대 및 공급업,,2011-07-14,12월,김종국 (단독 대표이사),http://www.areit.co.kr,서울특별시
078520,KOSPI,에이블씨엔씨,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",2011-09-07,12월,김유진,http://www.able-cnc.com,서울특별시
015260,KOSPI,에이엔피,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",1988-01-18,12월,전운관,http://anpcb.co.kr,인천광역시
007460,KOSPI,에이프로젠 MED,기타 금속 가공제품 제조업,"단열장치,철구조물,가열로,특수단열재(금속표면경화육성,원자로용) 제조/단열공사/부동산 임대",1995-07-08,12월,김재섭,http://www.aprogen-kic.com,경기도
003060,KOSPI,에이프로젠제약,의약품 제조업,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매",1984-10-19,12월,김정출,http://www.aprogen-pharm.com,서울특별시
00306217,KOSPI,에이프로젠제약 13WR,,,,,,,
